Sweep,Representation,tau,n_illicit,n_matched,seed,mmd2,perm_p,separable,Low_Confidence
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,1,17,17,3,0.08469203212032972,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,1,17,17,4,0.002009174856189011,0.33166833166833165,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,1,17,17,5,0.02585853164946883,0.016983016983016984,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,1,17,17,6,-0.006493079047313666,0.7422577422577422,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,1,17,17,7,0.05016910568310151,0.004995004995004995,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,1,17,17,8,0.03620567882909609,0.002997002997002997,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,1,17,17,9,0.028904673800720815,0.017982017982017984,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,2,18,18,0,0.0763396364426745,0.001998001998001998,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,2,18,18,1,0.015539852113379826,0.0969030969030969,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,2,18,18,2,0.09695816801027735,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,2,18,18,3,0.0537789920596452,0.003996003996003996,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,2,18,18,4,0.06743631495694902,0.002997002997002997,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,2,18,18,5,0.06755688354311129,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,2,18,18,6,0.042760853119724995,0.003996003996003996,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,2,18,18,7,0.10185320894336769,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,2,18,18,8,0.07324305944726439,0.001998001998001998,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,2,18,18,9,0.08760205860589454,0.001998001998001998,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,3,11,11,0,-0.005155536316808318,0.6053946053946054,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,3,11,11,1,0.027872225174867538,0.08291708291708291,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,3,11,11,2,0.0075313479171417175,0.26173826173826176,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,3,11,11,3,0.033531402849602765,0.056943056943056944,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,3,11,11,4,0.00013213660921729264,0.4405594405594406,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,3,11,11,5,0.011406446891981004,0.1958041958041958,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,3,11,11,6,0.025276567617284584,0.08091908091908091,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,3,11,11,7,0.006072199392068489,0.2787212787212787,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,3,11,11,8,0.015801725896147145,0.17882117882117882,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,3,11,11,9,0.01978906884701792,0.13586413586413587,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,4,30,30,0,0.030499637997999374,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,4,30,30,1,0.04241803547572198,0.001998001998001998,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,4,30,30,2,0.03547911681541982,0.001998001998001998,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,4,30,30,3,0.024292048408797173,0.001998001998001998,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,4,30,30,4,0.017777335610650313,0.007992007992007992,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,4,30,30,5,0.01835810112879832,0.008991008991008992,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,4,30,30,6,0.029097193956046485,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,4,30,30,7,0.02805624831486786,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,4,30,30,8,0.02951766406650358,0.001998001998001998,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,4,30,30,9,0.02240813180809309,0.001998001998001998,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,5,8,8,0,0.03284256876124081,0.13986013986013987,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,5,8,8,1,0.03934044050372698,0.056943056943056944,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,5,8,8,2,0.04583447898356985,0.04095904095904096,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,5,8,8,3,0.05873600229120868,0.04895104895104895,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,5,8,8,4,0.026325480612238383,0.17082917082917082,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,5,8,8,5,0.04576897140983327,0.03896103896103896,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,5,8,8,6,0.012286267365073211,0.24775224775224775,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,5,8,8,7,0.1421114229204936,0.003996003996003996,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,5,8,8,8,0.06152422904842947,0.023976023976023976,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,5,8,8,9,0.10434629583026922,0.003996003996003996,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,6,5,5,0,0.16059207914282314,0.1888111888111888,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,6,5,5,1,0.09020783634983864,0.3916083916083916,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,6,5,5,2,0.1288294512048812,0.34465534465534464,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,6,5,5,3,0.08114825837903483,0.36163836163836166,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,6,5,5,4,0.11887316588922148,0.2857142857142857,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,6,5,5,5,0.05707890705140939,0.3946053946053946,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,6,5,5,6,0.05950093066885165,0.3256743256743257,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,6,5,5,7,0.08154278261822845,0.4065934065934066,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,6,5,5,8,0.1307536665387714,0.2987012987012987,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,6,5,5,9,0.11033476886664895,0.35864135864135865,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,7,102,102,0,0.14593815744102412,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,7,102,102,1,0.1406302058712121,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,7,102,102,2,0.12767582938067656,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,7,102,102,3,0.1308605745262661,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,7,102,102,4,0.11860165644941523,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,7,102,102,5,0.1416356618866259,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,7,102,102,6,0.1784261524245021,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,7,102,102,7,0.14346738058224418,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,7,102,102,8,0.1713839410840361,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,7,102,102,9,0.14237634788964515,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,8,67,67,0,0.1318931221275077,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,8,67,67,1,0.12176324702229979,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,8,67,67,2,0.1044102537682261,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,8,67,67,3,0.1144587921791067,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,8,67,67,4,0.1263430997901276,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,8,67,67,5,0.12068721681727257,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,8,67,67,6,0.1088692938510849,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,8,67,67,7,0.11967356284693498,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,8,67,67,8,0.12788375918577244,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,8,67,67,9,0.14324383817680109,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,9,248,248,0,0.05306345189190176,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,9,248,248,1,0.05250587932983897,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,9,248,248,2,0.052687745882085135,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,9,248,248,3,0.04812449013998643,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,9,248,248,4,0.052788530709447556,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,9,248,248,5,0.05671981579920149,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,9,248,248,6,0.05001219126770362,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,9,248,248,7,0.04908651936770636,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,9,248,248,8,0.049373950449612236,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,9,248,248,9,0.055184783892379796,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,10,18,18,0,0.10687323815386263,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,10,18,18,1,0.14180043775181939,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,10,18,18,2,0.15410312990046093,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,10,18,18,3,0.177992548762139,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,10,18,18,4,0.13522506387100885,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,10,18,18,5,0.18686928395445523,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,10,18,18,6,0.12459515113250585,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,10,18,18,7,0.11916831855751742,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,10,18,18,8,0.11283452882333322,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,10,18,18,9,0.10037068107408897,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,11,131,131,0,0.07203647945485692,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,11,131,131,1,0.06381790249128505,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,11,131,131,2,0.06634754612621463,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,11,131,131,3,0.0670546442283324,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,11,131,131,4,0.07860068221422178,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,11,131,131,5,0.08374539686792426,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,11,131,131,6,0.07037716662834081,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,11,131,131,7,0.06263256913739701,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,11,131,131,8,0.07396545246905317,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,11,131,131,9,0.07573885630090715,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,12,16,16,0,0.07389122652036395,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,12,16,16,1,0.2441259296002809,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,12,16,16,2,0.35542064327877665,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,12,16,16,3,0.2260021283968494,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,12,16,16,4,0.14209556379921584,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,12,16,16,5,0.1763247102888874,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,12,16,16,6,0.19567876354281122,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,12,16,16,7,0.12615548518662045,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,12,16,16,8,0.046525158123913,0.002997002997002997,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,12,16,16,9,0.13103750910905942,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,13,291,291,0,0.07187405600995911,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,13,291,291,1,0.07155805399665449,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,13,291,291,2,0.07249223986096287,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,13,291,291,3,0.0729030361636629,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,13,291,291,4,0.07371078889684246,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,13,291,291,5,0.07893303185502898,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,13,291,291,6,0.07306109590975973,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,13,291,291,7,0.0834936017727621,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,13,291,291,8,0.07787131740856634,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,13,291,291,9,0.0782328547957305,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,14,43,43,0,0.10525308160609392,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,14,43,43,1,0.13207363640429515,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,14,43,43,2,0.09281654760428615,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,14,43,43,3,0.08464971409690603,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,14,43,43,4,0.12742978024312368,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,14,43,43,5,0.1136538690235509,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,14,43,43,6,0.12807475767052567,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,14,43,43,7,0.13233754467490422,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,14,43,43,8,0.10850300286199066,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,14,43,43,9,0.10045170643370738,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,15,147,147,0,0.13207947162468714,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,15,147,147,1,0.10217210593257442,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,15,147,147,2,0.10736480413917904,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,15,147,147,3,0.10746344228163207,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,15,147,147,4,0.10966938709188656,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,15,147,147,5,0.09198202699975022,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,15,147,147,6,0.09649952172161402,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,15,147,147,7,0.10585826653482089,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,15,147,147,8,0.1095139469416575,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,15,147,147,9,0.10027364898429214,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,16,128,128,0,0.06196252895401866,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,16,128,128,1,0.0691561384363657,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,16,128,128,2,0.07385658080132007,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,16,128,128,3,0.07565472630086933,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,16,128,128,4,0.0679290173143361,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,16,128,128,5,0.07800910761117619,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,16,128,128,6,0.06722929538321387,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,16,128,128,7,0.06442506654997548,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,16,128,128,8,0.06413376317679242,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,16,128,128,9,0.072752950076171,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,17,99,99,0,0.110159069054649,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,17,99,99,1,0.09849996874964528,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,17,99,99,2,0.11830861816880156,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,17,99,99,3,0.09937701681016775,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,17,99,99,4,0.09617241385939357,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,17,99,99,5,0.09614876844724418,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,17,99,99,6,0.10507285279991141,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,17,99,99,7,0.1039043543637137,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,17,99,99,8,0.11431257950038898,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,17,99,99,9,0.11446237830907569,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,18,52,52,0,0.1800762186185172,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,18,52,52,1,0.1097321249863723,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,18,52,52,2,0.13449641245373511,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,18,52,52,3,0.12656359443977205,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,18,52,52,4,0.10286855529650474,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,18,52,52,5,0.08518755565144098,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,18,52,52,6,0.11566038436467685,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,18,52,52,7,0.1355793619647272,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,18,52,52,8,0.11890581253563193,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,18,52,52,9,0.11316206665692019,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,19,80,80,0,0.1396433992115611,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,19,80,80,1,0.1598984784793367,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,19,80,80,2,0.14934007481789946,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,19,80,80,3,0.14368019353856742,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,19,80,80,4,0.12393346668867289,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,19,80,80,5,0.14850698692997244,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,19,80,80,6,0.11772648642306116,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,19,80,80,7,0.12448486830580041,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,19,80,80,8,0.1689220348656204,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,19,80,80,9,0.10038897868889185,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,20,260,260,0,0.03979142658313384,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,20,260,260,1,0.041265387141312226,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,20,260,260,2,0.044000840473310765,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,20,260,260,3,0.0436485436044689,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,20,260,260,4,0.04362720117249408,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,20,260,260,5,0.04370198149512872,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,20,260,260,6,0.03973966889675418,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,20,260,260,7,0.04526355927411796,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,20,260,260,8,0.040185669845739014,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,20,260,260,9,0.043523696842405535,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,21,100,100,0,0.04700938973838431,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,21,100,100,1,0.03414886545592366,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,21,100,100,2,0.03648452938852409,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,21,100,100,3,0.03984901554801423,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,21,100,100,4,0.04443404576472365,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,21,100,100,5,0.03381448165732448,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,21,100,100,6,0.03239063524190722,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,21,100,100,7,0.03591796083385024,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,21,100,100,8,0.03960593994677941,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,21,100,100,9,0.04401233294903095,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,22,158,158,0,0.14360152038440055,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,22,158,158,1,0.15221994762530366,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,22,158,158,2,0.1239549074189632,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,22,158,158,3,0.14498036194604969,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,22,158,158,4,0.14989538404110725,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,22,158,158,5,0.1561658053759054,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,22,158,158,6,0.17969479667636423,0.000999000999000999,1,0
